name,sid,zipcode,household,age,gender,address
Robert,2532,33155,1,25,F,"3450 SW 72nd Ave, Miami, FL 33155, USA"
Rosina,3462,33175,3,24,F,"12430 SW 51st St, Miami, FL 33175, USA"
Salome,13647,33187,1,22,F,"17755 SW 176th St, Miami, FL 33187, USA"
Theodora,8101,33015,3,23,F,"6100 NW 199th St, Hialeah, FL 33015, USA"
Vena,2888,33173,3,21,F,"8369 SW 102nd Ave, Miami, FL 33173, USA"
Delilah,3319,33030,4,18,F,"17845 SW 296th St, Homestead, FL 33030, USA"
Altha,13113,33016,3,20,F,"8600 Dundee Terrace, Hialeah, FL 33016, USA"
Anastasia,7646,33172,2,19,F,"8950 NW 33rd St, Doral, FL 33172, USA"
Wilda,10099,33185,2,22,F,"16252 SW 43rd Terrace, Miami, FL 33185, USA"
William,2642,33010,4,21,F,"1795 W Okeechobee Rd, Hialeah, FL 33010, USA"
Easter,16062,33027,2,19,F,"3601 Flamingo Rd, Miramar, FL 33027, USA"
Deborah,7417,33165,3,21,F,"4345 SW 98th Ct, Miami, FL 33165, USA"
Avis,11092,33312,2,22,F,"3771 Ravenswood Rd, Fort Lauderdale, FL 33312, USA"
Bonnie,7422,33032,1,22,F,"25375 SW 108th Ct, Homestead, FL 33032, USA"
Cordie,218,33196,4,21,F,"9498 SW 164th Ct, Miami, FL 33196, USA"
Emmaline,9265,33166,2,19,F,"7572 NW 87th Ave, Medley, FL 33166, USA"
Hortense,2374,33029,1,21,F,"1563 SW 189th Ave, Pembroke Pines, FL 33029, USA"
June,14479,33170,1,22,F,"11005 SW 223rd St, Miami, FL 33170, USA"
Mona,2319,33175,4,20,F,"12096 SW 47th St, Miami, FL 33175, USA"
Pearlie,10050,33013,4,24,F,"4801 E 8th Ln, Hialeah, FL 33013, USA"
Sidney,10444,33155,3,22,F,"a11 SW 72nd Ave, Miami, FL 33155, USA"
Clare,11220,33193,1,19,F,"15204 SW 81st Ln, Miami, FL 33193, USA"
Constance,6383,33181,3,21,F,"1850 Keystone Blvd, North Miami, FL 33181, USA"
Patsy,6254,33012,1,18,F,"400 W 29th Pl, Hialeah, FL 33012, USA"
Iola,3344,33028,4,22,F,"16581 NW 9th St, Pembroke Pines, FL 33028, USA"
Jimmie,6928,33172,2,25,F,"9161 W Flagler St, Miami, FL 33172, USA"
Ludie,3282,33155,4,23,F,"7701 SW 19th St, Miami, FL 33155, USA"
Luna,2990,33023,1,24,F,"5 SW 59th Ave, West Park, FL 33023, USA"
Ila,10494,33176,2,23,F,"10950 SW 125th St, Miami, FL 33176, USA"
Dessa,1991,33184,3,24,F,"14115 SW 10th St, Miami, FL 33184, USA"
Odessa,5521,33187,2,18,F,"19601 SW 147th Ave, Miami, FL 33187, USA"
Aimee,8860,33013,2,23,F,"268 E 62nd St, Hialeah, FL 33013, USA"
Mintie,1393,33184,3,25,F,"486 SW 129th Ave, Miami, FL 33184, USA"
Peggy,8644,33183,2,21,F,"6567 Kendale Lakes Dr, Miami, FL 33183, USA"
Reba,1867,33054,1,25,F,"1094 Ali Baba Ave, Opa-locka, FL 33054, USA"
Magdalene,4584,33145,1,18,F,"1392 SW 22nd Terrace, Miami, FL 33145, USA"
Celestine,5238,33183,3,24,F,"5726 SW 140th Ave, Miami, FL 33183, USA"
Celina,706,33021,2,25,F,"3980 Hyde Park Cir, Hollywood, FL 33021, USA"
Claudie,11551,33156,1,18,F,"12555 SW 85th Avenue Rd, Miami, FL 33156, USA"
Daisie,2723,33146,2,18,F,"1225 Manati Ave, Coral Gables, FL 33146, USA"
Veronica,9536,33328,1,22,F,"10940 SW 57th St, Davie, FL 33328, USA"
Loula,15433,33166,3,19,F,"8210 NW 46th St, Doral, FL 33166, USA"
Carolina,8282,33166,3,19,F,"4180 NW 74th Ave, Miami, FL 33166, USA"
Cathrine,10586,33177,4,23,F,"12330 SW 188th Terrace, Miami, FL 33177, USA"
Christena,3782,33331,4,20,F,"16750 Diamond Pl, Weston, FL 33331, USA"
Lonnie,14714,33054,4,25,F,"3970 NW 132nd St, Opa-locka, FL 33054, USA"
Eleanore,7180,33183,3,22,F,"6255 SW 125th Ave, Miami, FL 33183, USA"
Elmira,3060,33317,2,20,F,"7360 SW 5th St, Plantation, FL 33317, USA"
Fay,11711,33175,3,24,F,"12301 SW 28th St, Miami, FL 33175, USA"
Dena,7140,33172,1,25,F,"9973 NW 32nd St, Doral, FL 33172, USA"
Paulina,15212,33174,4,22,F,"Graduate Studios-Visual Arts, Miami, FL 33174, USA"
Erma,7374,33196,2,24,F,"10201 Hammocks Blvd #111, Miami, FL 33196, USA"
Irene,4835,33010,3,24,F,"911 E 14th Pl, Hialeah, FL 33010, USA"
Emily,4387,33332,2,25,F,"2947 Lake Ridge Ln, Weston, FL 33332, USA"
Virginia,5727,33175,1,22,F,"12465 SW 45th St, Miami, FL 33175, USA"
Hannah,12278,33150,2,23,F,"598 NW 96th St, Miami, FL 33150, USA"
Olive,7627,33317,2,18,F,"5390 8th St, Plantation, FL 33317, USA"
Ruth,6204,33144,2,24,F,"7882 SW 13th St, Miami, FL 33144, USA"
Charlotte,15271,33158,1,22,F,"14550 SW 84th Ct, Palmetto Bay, FL 33158, USA"
Amanda,2328,33012,4,20,F,"3470 W 1st Ave, Hialeah, FL 33012, USA"
Lottie,11953,33193,3,21,F,"14750 SW 57th Terrace, Miami, FL 33193, USA"
Etta,11746,33156,2,23,F,"7745 SW 132nd St, Miami, FL 33156, USA"
Harriet,15835,33183,1,19,F,"7306 SW 117th Ave, Kendall, FL 33183, USA"
Caroline,5604,33196,3,23,F,"14729 SW 110th Terrace, Miami, FL 33196, USA"
Katie,10910,33183,1,24,F,"158 SW 136th Ct, Miami, FL 33183, USA"
Lydia,3997,33027,4,21,F,"14723 SW 15th Ct, Pembroke Pines, FL 33027, USA"
Kathryn,11466,33031,4,20,F,"16801 SW 238th St, Homestead, FL 33031, USA"
Mollie,6601,33030,4,20,F,"18781 SW 294th Terrace, Homestead, FL 33030, USA"
Alma,15292,33173,1,19,F,"8520-8536 SW 107th Ave, Miami, FL 33173, USA"
Addie,3164,33330,4,19,F,"5215 SW 121st Terrace, Cooper City, FL 33330, USA"
Kate,4854,33144,2,20,F,"501 SW 82nd Ave, Miami, FL 33144, USA"
Henrietta,6710,33056,2,19,F,"3610 NW 169th Terrace, Miami Gardens, FL 33056, USA"
Lou,8815,33157,4,25,F,"10201 SW 152nd Terrace, Miami, FL 33157, USA"
Eleanor,2398,33025,4,22,F,"1201 SW 109th Ave, Pembroke Pines, FL 33025, USA"
Barbara,109,33175,2,18,F,"3040 SW 128th Ave, Miami, FL 33175, USA"
Iva,11865,33176,4,25,F,"10880 SW 135th Terrace, Miami, FL 33176, USA"
Louisa,2000,33033,4,25,F,"2619 NE 41st Cir, Homestead, FL 33033, USA"
Callie,1552,33176,4,18,F,"12705 SW 114th Ave, Miami, FL 33176, USA"
Maria,11246,33147,3,19,F,"2881 NW 87th St, Miami, FL 33147, USA"
Evelyn,13375,33157,2,18,F,"8850 SW 170th St, Palmetto Bay, FL 33157, USA"
Estelle,12305,33168,3,19,F,"14101 NW 3rd Ave, Miami, FL 33168, USA"
Nina,12674,33030,2,22,F,"417 SW 6th Ave, Homestead, FL 33030, USA"
Betty,14469,33029,4,23,F,"17650 SW 29th Ct, Miramar, FL 33029, USA"
Marion,10870,33157,3,20,F,"10465 SW 184th St, Miami, FL 33157, USA"
Mayme,4610,33030,3,20,F,"19305 SW 312th St, Homestead, FL 33030, USA"
Mae,4012,33056,2,19,F,"3080 NW 186th Terrace, Miami Gardens, FL 33056, USA"
Beulah,9962,33012,3,24,F,"1734 W 42nd Pl, Hialeah, FL 33012, USA"
Ollie,10750,33032,4,19,F,"25641 SW 130th Ave, Princeton, FL 33032, USA"
Amy,9868,33175,2,19,F,"14141 SW 38th Terrace, Miami, FL 33175, USA"
Rachel,12281,33029,1,24,F,"2873 SW 183rd Ave, Miramar, FL 33029, USA"
Estella,7934,33147,3,20,F,"6699 NW 36th Ave, Miami, FL 33147, USA"
Theresa,14493,33029,4,24,F,"3128 SW 177th Ave, Miramar, FL 33029, USA"
Lola,11530,33193,2,22,F,"16472 SW 56th Terrace, Miami, FL 33193, USA"
Sophia,1544,33018,2,19,F,"3621 W 104th St, Hialeah, FL 33018, USA"
Anne,5754,33032,3,22,F,"25100 SW 153rd Ave, Homestead, FL 33032, USA"
Maud,5141,33027,2,25,F,"14956 Pines Blvd, Pembroke Pines, FL 33027, USA"
Susie,5182,33165,3,25,F,"10701 SW 47th St, Miami, FL 33165, USA"
Nellie,12451,33176,1,21,F,"10450 SW 113th St, Miami, FL 33176, USA"
Grace,3337,33178,4,25,F,"12380 NW 116th Ave, Miami, FL 33178, USA"
Carrie,7663,33326,3,20,F,"15391 SW 20th St, Davie, FL 33326, USA"
Maude,14230,33136,4,23,F,"600 NW 10th St, Miami, FL 33136, USA"
Mabel,7689,33156,2,25,F,"13250 SW 67th Ave, Miami, FL 33156, USA"
Laura,8694,33172,4,24,F,"no tiene # tel., 11134 NW 114th Ave, Miami, FL 33172, USA"
Julia,1805,33177,1,23,F,"20759 SW 126th Ct, Miami, FL 33177, USA"
Hattie,5015,33156,4,18,F,"6675 SW 88th St, Miami, FL 33156, USA"
Edith,12990,33175,1,25,F,"13742 SW 36th St, Miami, FL 33175, USA"
Mattie,11872,33175,2,24,F,"2870 137 Path, Miami, FL 33175, USA"
Rose,3424,33055,2,24,F,"20660 NW 47th Ave, Miami Gardens, FL 33055, USA"
Martha,3729,33033,1,25,F,"14106 SW 288th St, Homestead, FL 33033, USA"
Anna,5710,33177,1,23,F,"16840 SW 145th Ct, Miami, FL 33177, USA"
Minnie,12071,33158,2,20,F,"8121 SW 140th Terrace, Palmetto Bay, FL 33158, USA"
Cora,10143,33156,3,19,F,"8001 SW 135th St, Miami, FL 33156, USA"
Margaret,8520,33126,2,19,F,"42 Bus Rd, Miami, FL 33126, USA"
Alice,13805,33015,2,22,F,"18520 NW 67th Ave, Hialeah, FL 33015, USA"
Sarah,599,33013,3,21,F,"771 E 55th St, Hialeah, FL 33013, USA"
Annie,13858,33028,4,22,F,"13813 NW 21st St, Pembroke Pines, FL 33028, USA"
Clara,13600,33031,1,21,F,"19321 SW 272nd St, Homestead, FL 33031, USA"
Ella,3309,33014,3,25,F,"201 W 3rd Ct, Hialeah, FL 33014, USA"
Ida,11744,33012,2,22,F,"602 W 30th St, Hialeah, FL 33012, USA"
Ada,4995,33133,3,24,F,"3546 Rockerman Rd, Miami, FL 33133, USA"
Helen,9667,33187,2,25,F,"14861 SW 158th St, Miami, FL 33187, USA"
Agnes,5460,33165,4,23,F,"10955 SW 55th St, Miami, FL 33165, USA"
Marie,9514,33193,1,23,F,"7401 SW 157th Ct, Miami, FL 33193, USA"
Nora,3892,33190,4,18,F,"22605 SW 102nd Ave, Miami, FL 33190, USA"
May,10886,33309,1,18,F,"23 The Common, Fort Lauderdale, FL 33309, USA"
Blanche,14327,33029,4,18,F,"561 SW 182nd Way, Pembroke Pines, FL 33029, USA"
Katherine,14705,33178,4,23,F,"13700 NW 115th Ave, Medley, FL 33178, USA"
Nancy,7248,33054,4,19,F,"141 Sharazad Blvd, Opa-locka, FL 33054, USA"
Effie,14588,33190,2,25,F,"9239 SW 227th St, Cutler Bay, FL 33190, USA"
Sallie,11243,33186,2,20,F,"14020 SW 111th St, Miami, FL 33186, USA"
Nettie,5125,33182,9,21,F,"14001 NW 6th St, Miami, FL 33182, USA"
Della,12094,33032,3,19,F,"24848 Southwest 116th Avenue, Homestead, FL 33032, USA"
Lizzie,4220,33142,3,19,F,"2180 NW 35th St, Miami, FL 33142, USA"
Rosa,15119,33172,1,24,F,"11122 NW 4th St, Miami, FL 33172, USA"
Jessie,7185,33030,2,18,F,"28405 SW 185th Ave, Homestead, FL 33030, USA"
Louise,8991,33185,3,23,F,"15121 SW 42nd Terrace, Miami, FL 33185, USA"
Ethel,5742,33187,1,25,F,"18900 SW 186th St, Miami, FL 33187, USA"
Lula,14568,33031,2,20,F,"25951 SW 207th Ave, Homestead, FL 33031, USA"
Myrtle,2161,33178,2,18,F,"8620 NW 97th Ave, Medley, FL 33178, USA"
Eva,2118,33143,4,21,F,"7711 Mindello St, Coral Gables, FL 33143, USA"
Frances,1476,33015,2,23,F,"5751 Miami Gardens Dr, Hialeah, FL 33015, USA"
Lucy,5516,33122,3,23,F,"1701 NW 66th Ave, Miami, FL 33122, USA"
Pearl,9579,33162,1,21,F,"645 NE 178th St, Miami, FL 33162, USA"
Daisy,8125,33175,1,21,F,"12625 SW 45th St, Miami, FL 33175, USA"
Fannie,2332,33178,4,23,F,"9375 NW 117th Ave, Miami, FL 33178, USA"
Lena,12699,33177,3,22,F,"12011 SW 181st Terrace, Miami, FL 33177, USA"
Rosie,5872,33025,3,25,F,"4797 S Flamingo Rd, Miramar, FL 33025, USA"
Elva,3741,33021,1,22,F,"4006 N 30th Way, Hollywood, FL 33021, USA"
Olivia,10183,33034,2,21,F,"35460 SW 218th Ave, Homestead, FL 33034, USA"
Ophelia,569,33161,4,23,F,"1403 NE 134th Rd, North Miami, FL 33161, USA"
Georgie,504,33175,2,21,F,"13396 SW 36th St, Miami, FL 33175, USA"
Violet,15318,33142,1,24,F,"5010 NW 21st Ave, Miami, FL 33142, USA"
Cecilia,10673,33194,1,24,F,"14766 SW 9th Ln, Miami, FL 33194, USA"
Adele,13685,33325,1,21,F,"13960 Oaklawn Pl, Davie, FL 33325, USA"
Linnie,8484,33155,3,24,F,"7900 Bird Rd, Miami, FL 33155, USA"
Madge,1281,33185,3,23,F,"5481 SW 165th Ct, Miami, FL 33185, USA"
Polly,16035,33186,4,18,F,"11380 SW 142nd Ave, Miami, FL 33186, USA"
Virgie,2201,33182,2,22,F,"12100 NW 4th Terrace, Miami, FL 33182, USA"
Eugenia,3091,33027,2,21,F,"4600 SW 141st Ave, Miramar, FL 33027, USA"
Lily,13887,33161,2,19,F,"925 NE 136th St, North Miami, FL 33161, USA"
Lucile,1261,33187,3,22,F,"16377 SW 206th St, Miami, FL 33187, USA"
Rosetta,1061,33055,4,18,F,"4285 NW 199th St, Miami Gardens, FL 33055, USA"
Olga,1053,33055,2,24,F,"20660 NW 47th Ave, Miami Gardens, FL 33055, USA"
Teresa,8321,33165,3,24,F,"2645 SW 90th Ave, Miami, FL 33165, USA"
Hester,6864,33193,2,23,F,"15170 Sunset Dr, Miami, FL 33193, USA"
Lida,13689,33023,1,19,F,"523 S 61st Ave, Hollywood, FL 33023, USA"
Marguerite,1192,33156,2,20,F,"8333 SW 114th St, Miami, FL 33156, USA"
Vera,4894,33178,3,24,F,"10400 NW 58th Terrace, Doral, FL 33178, USA"
Bess,9213,33157,4,23,F,"11633 SW 169th Terrace, Miami, FL 33157, USA"
Emilie,484,33166,2,18,F,"111 Navarre Dr, Miami Springs, FL 33166, USA"
Winnie,10204,33126,4,22,F,"5815 NW 18th St, Miami, FL 33126, USA"
Isabella,15683,33028,1,24,F,"12448 NW 17th Manor, Pembroke Pines, FL 33028, USA"
Rosalie,12855,33004,3,24,F,"806 Argonaut Isle, Dania Beach, FL 33004, USA"
Roberta,13787,33167,4,20,F,"11600 W Golf Dr, Miami, FL 33167, USA"
Cassie,8576,33147,1,18,F,"1410 NW 79th St, Miami, FL 33147, USA"
Melissa,10966,33170,4,19,F,"12700 SW 227th St, Goulds, FL 33170, USA"
Lyda,5811,33146,1,21,F,"1110 Aduana Ave, Coral Gables, FL 33146, USA"
Bell,12456,33157,1,23,F,"15930 SW 105th Ct, Miami, FL 33157, USA"
Margie,11728,33187,1,25,F,"17633 SW 155th Ct, Miami, FL 33187, USA"
Nona,14963,33056,4,19,F,"20421 NW 35th Ave, Miami Gardens, FL 33056, USA"
Elvira,6989,33138,3,25,F,"873 NE 82nd St, Miami, FL 33138, USA"
Norma,4382,33175,3,21,F,"4342 SW 146th Ave, Miami, FL 33175, USA"
Mabelle,13929,33157,3,25,F,"10500 SW 165th St, Miami, FL 33157, USA"
Louella,10896,33035,2,21,F,"13155 SW 336th St, Homestead, FL 33035, USA"
Gertie,10929,33177,1,24,F,"14350 SW 156th St, Miami, FL 33177, USA"
Angie,5575,33175,1,19,F,"11805 Coral Way, Miami, FL 33175, USA"
Lila,4627,33157,1,19,F,"9510 SW 95th Ave, Miami, FL 33157, USA"
Wilhelmina,2466,33026,2,23,F,"11945 Pines Blvd, Pembroke Pines, FL 33026, USA"
Malinda,15337,33146,3,23,F,"940 Aduana Ave, Coral Gables, FL 33146, USA"
Vina,8355,33311,2,25,F,"2131 NW 28th St, Oakland Park, FL 33311, USA"
Freda,14259,33032,1,20,F,"11601 SW 276th St, Homestead, FL 33032, USA"
Selma,4969,33055,3,20,F,"20820 NW 41st Avenue Rd, Miami Gardens, FL 33055, USA"
Hallie,1967,33155,2,18,F,"2620 SW 78th Ave, Miami, FL 33155, USA"
Lura,637,33129,3,19,F,"100 SE 32nd Rd, Miami, FL 33129, USA"
Ina,3751,33187,3,24,F,"14900 SW 208th St, Miami, FL 33187, USA"
Isabel,842,33179,4,18,F,"595 NE 199th Terrace, Miami, FL 33179, USA"
Katharine,9353,33175,1,19,F,"14550 SW 32nd St, Miami, FL 33175, USA"
Lora,7601,33012,2,22,F,"1104 W 29th St, Hialeah, FL 33012, USA"
Mina,12600,33175,4,25,F,"3580 SW 139th Ct, Miami, FL 33175, USA"
Rhoda,2365,33176,4,23,F,"9681 SW 102nd Ave Rd, Miami, FL 33176, USA"
Janie,14274,33170,1,25,F,"23069 Newton Rd, Miami, FL 33170, USA"
Cornelia,9346,33156,1,23,F,"7350 SW 100th St, Miami, FL 33156, USA"
Victoria,16026,33166,3,18,F,"26 Hunting Lodge Dr, Miami Springs, FL 33166, USA"
Sophie,11252,33166,2,20,F,"192 NW 87th Ave, Miami, FL 33166, USA"
Winifred,5149,33165,1,18,F,"10730 SW 49th Terrace, Miami, FL 33165, USA"
Christine,13394,33178,3,19,F,"7551 NW 97th Ct, Doral, FL 33178, USA"
Beatrice,8004,33176,2,20,F,"13741 SW 90th Ave, Miami, FL 33176, USA"
Harriett,12660,33161,1,24,F,"235 NE 124th St, North Miami, FL 33161, USA"
Mable,2010,33176,1,20,F,"10875 SW 112nd Ave, Miami, FL 33176, USA"
Mittie,7546,33169,1,19,F,"18101 NW 9th Ct, Miami, FL 33169, USA"
Mathilda,14787,33322,2,18,F,"8400 Sunset Strip, Sunrise, FL 33322, USA"
Hilda,12231,33145,2,19,F,"2499 SW 34th Ave, Miami, FL 33145, USA"
Hulda,15301,33183,1,22,F,"7475 SW 118th Ct, Miami, FL 33183, USA"
Genevieve,10224,33134,1,23,F,"760 Santander Ave, Coral Gables, FL 33134, USA"
Cynthia,5920,33162,3,20,F,"1370 NE 159th St, North Miami Beach, FL 33162, USA"
Cordelia,6359,33127,3,20,F,"1132 NW 37th St, Miami, FL 33127, USA"
Jeanette,6076,33026,4,20,F,"1481 E Sandpiper Cir, Pembroke Pines, FL 33026, USA"
Leah,7994,33033,2,25,F,"2116 NE 38th Rd, Homestead, FL 33033, USA"
Lois,5970,33330,4,24,F,"4291 SW 141st Ave, Davie, FL 33330, USA"
Marian,7392,33126,4,20,F,"5347 Perimeter Rd, Miami, FL 33126, USA"
Roxie,6698,33193,3,23,F,"7580 SW 158th Ct, Miami, FL 33193, USA"
Minerva,12900,33178,2,19,F,"13100 NW 118th Ave, Medley, FL 33178, USA"
Eunice,3643,33183,2,20,F,"13405 SW 62nd Ln, Miami, FL 33183, USA"
Ola,6033,33351,3,24,F,"8706 NW 44th St, Lauderhill, FL 33351, USA"
Lettie,1473,33314,1,24,F,"6830 SW 42nd Ct, Davie, FL 33314, USA"
Nelle,1133,33183,2,21,F,"13125 Sunset Dr, Miami, FL 33183, USA"
Lilly,10988,33134,1,23,F,"5215 W Flagler St, Coral Gables, FL 33134, USA"
Philomena,12770,33032,4,20,F,"26219 SW 136th Pl, Homestead, FL 33032, USA"
Chaney,2631,33032,2,21,F,"10880 SW 248th St, Princeton, FL 33032, USA"
Celeste,10718,33177,4,20,F,"17005 SW 122nd Ave, Miami, FL 33177, USA"
Celesta,14006,33029,4,23,F,"2796 SW 195th Terrace, Miramar, FL 33029, USA"
Cara,2109,33178,1,22,F,"6380 NW 97th Ave, Doral, FL 33178, USA"
Cammie,3044,33174,3,19,F,"9425 SW 8th Terrace, Miami, FL 33174, USA"
Calista,8855,33179,4,18,F,"1201 NE 191st St, Miami, FL 33179, USA"
Audrey,8076,33189,4,18,F,"20319 SW 87th Pl, Cutler Bay, FL 33189, USA"
Arminda,15449,33178,3,22,F,"10089 NW 107th Ave, Medley, FL 33178, USA"
Andrea,12533,33330,4,24,F,"11873 Laurel Oaks Dr, Davie, FL 33330, USA"
Almyra,10478,33143,1,24,F,"4680 SW 74th St, Coral Gables, FL 33143, USA"
Thelma,3375,33167,1,22,F,"2175 NW 135th St, Miami, FL 33167, USA"
Thursa,11659,33033,1,25,F,"30104 SW 159th Ct, Homestead, FL 33033, USA"
Verona,16042,33179,3,23,F,"902 NE 209th St, Miami, FL 33179, USA"
Vertie,6360,33156,1,25,F,"7741 Palmetto Ct, Miami, FL 33156, USA"
Adell,289,33175,3,19,F,"3520 SW 128th Ave, Miami, FL 33175, USA"
Aggie,6939,33312,3,23,F,"1357 Riverland Rd, Fort Lauderdale, FL 33312, USA"
Alcie,4070,33055,3,25,F,"20601 NW 44th Ct, Miami Gardens, FL 33055, USA"
Alfreda,4086,33178,3,19,F,"4710 NW 102nd Ave, Doral, FL 33178, USA"
Wilma,6931,33182,2,23,F,"14001 NW 6th St, Miami, FL 33182, USA"
Charlie,13131,33134,2,23,F,"919 Capri St, Coral Gables, FL 33134, USA"
Charlottie,6425,33312,1,23,F,"4140 SW 28th Way, Fort Lauderdale, FL 33312, USA"
Chrissie,10061,33032,1,24,F,"27707 S Dixie Hwy UNIT 415, Homestead, FL 33032, USA"
Edwina,9179,33184,1,24,F,"13380 SW 1st St, Miami, FL 33184, USA"
Ela,15738,33122,2,25,F,"6601 NW 25th St, Miami, FL 33122, USA"
Elta,4003,33196,4,22,F,"15089 SW 117th Way, Miami, FL 33196, USA"
Elvie,13123,33013,1,22,F,"6323 E 5th Ave, Hialeah, FL 33013, USA"
Elza,12235,33176,4,21,F,"11432 SW 113th Pl, Miami, FL 33176, USA"
Eulah,786,33157,2,18,F,"18600 Belmont Dr, Cutler Bay, FL 33157, USA"
Eulalie,7554,33016,3,20,F,"16400 NW 83rd Ct, Hialeah, FL 33016, USA"
Elzada,10470,33178,4,21,F,"4300 NW 107th Ave, Doral, FL 33178, USA"
Dulcie,16050,33030,2,23,F,"18901 SW 288th St, Homestead, FL 33030, USA"
Dicy,14101,33166,1,19,F,"7755 NW 48th St, Doral, FL 33166, USA"
Christene,1290,33182,4,24,F,"978 NW 135th Ct, Miami, FL 33182, USA"
Cleora,14451,33142,4,24,F,"3780 NW 52nd St, Miami, FL 33142, USA"
Clora,9613,33331,4,18,F,"16314 Sapphire Dr, Weston, FL 33331, USA"
Donia,128,33143,2,20,F,"611 San Juan Dr, Coral Gables, FL 33143, USA"
Dean,6265,33182,2,19,F,"13101 NW 14th St, Miami, FL 33182, USA"
Deliah,12967,33185,2,24,F,"3728 SW 156th Ct, Miami, FL 33185, USA"
Delina,11777,33165,1,22,F,"9011 SW 45th St, Miami, FL 33165, USA"
Delle,6626,33032,1,24,F,"12581 SW 248th Terrace, Homestead, FL 33032, USA"
David,173,33135,1,25,F,"16 SW 20th Ave, Miami, FL 33135, USA"
Teressa,15075,33025,1,21,F,"2421 SW 83rd Ave, Miramar, FL 33025, USA"
Tennessee,9284,33189,4,21,F,"20740 SW 116th Rd, Miami, FL 33189, USA"
Juana,7120,33010,2,20,F,"1153 Palm Ave, Hialeah, FL 33010, USA"
Judith,7069,33177,1,20,F,"11755 SW 185th St, Miami, FL 33177, USA"
Judy,10261,33143,4,24,F,"8385 Ludlam Rd, Miami, FL 33143, USA"
Lella,8543,33034,4,20,F,"21415 SW 340th St, Homestead, FL 33034, USA"
Johannah,4754,33170,2,20,F,"13401 SW 232nd St, Miami, FL 33170, USA"
Linna,11648,33182,3,18,F,"12982 NW 8th Terrace, Miami, FL 33182, USA"
Littie,12938,33023,4,21,F,"5638 SW 25th St, West Park, FL 33023, USA"
Lollie,12981,33331,3,21,F,"5621 Knighthurst Way, Davie, FL 33331, USA"
Love,2457,33025,2,23,F,"8103 S Palm Dr, Pembroke Pines, FL 33025, USA"
Letty,8268,33157,4,22,F,"8840 SW 160th St, Palmetto Bay, FL 33157, USA"
Lovisa,14684,33024,3,18,F,"8930 Sheridan St, Hollywood, FL 33024, USA"
Joe,15914,33013,1,24,F,"4530 E 8th Ct, Hialeah, FL 33013, USA"
Jesse,8920,33016,4,24,F,"8015 NW 98th St, Hialeah Gardens, FL 33016, USA"
Fronnie,14137,33165,1,24,F,"9965 SW 54th St, Miami, FL 33165, USA"
Genie,5357,33056,4,25,F,"1721 NW 195th St, Miami Gardens, FL 33056, USA"
Georgina,11684,33186,4,20,F,"14400 SW 117th Ave, Miami, FL 33186, USA"
Glenn,13187,33330,1,20,F,"6311 Melaleuca Rd, Southwest Ranches, FL 33330, USA"
Gracia,7733,33031,3,18,F,"19800 SW 272nd St, Homestead, FL 33031, USA"
Hassie,4884,33169,3,23,F,"17710 NW 15th Ct, Miami, FL 33169, USA"
Icy,12408,33143,4,19,F,"8105 SW 70th Ave, Miami, FL 33143, USA"
Isa,8721,33311,1,18,F,"2731 NW 19th St, Fort Lauderdale, FL 33311, USA"
Guadalupe,10327,33032,2,22,F,"13340 Tropical Ave, Homestead, FL 33032, USA"
Anna,5813,33012,1,25,F,"1060 W 30th St, Hialeah, FL 33012, USA"
Lucina,8243,33029,3,24,F,"2570 SW 192nd Terrace, Miramar, FL 33029, USA"
Madora,937,33150,2,21,F,"10286 NW 1st Ave, Miami Shores, FL 33150, USA"
Penelope,8242,33126,2,19,F,"8297 W Flagler St, Miami, FL 33126, USA"
Pollie,16128,33032,2,21,F,"11094 SW 237th Ln, Homestead, FL 33032, USA"
Rennie,12507,33028,2,20,F,"15386 NW 6th Ct, Pembroke Pines, FL 33028, USA"
Parthenia,1625,33186,4,21,F,"14916 SW 142nd Ct, Miami, FL 33186, USA"
Sabra,13672,33155,1,19,F,"1931 SW 82nd Pl, Miami, FL 33155, USA"
Sannie,5907,33013,1,25,F,"850 E 28th St, Hialeah, FL 33013, USA"
Sibyl,3239,33156,4,20,F,"13100 Ludlam Rd, Pinecrest, FL 33156, USA"
Lynn,6190,33147,4,24,F,"2101 NW 79th St, Miami, FL 33147, USA"
Ottilia,52,33178,4,22,F,"10738 NW 80th Ln, Miami, FL 33178, USA"
Mahalia,10833,33187,5,22,F,"17605 SW 167th Ave, Miami, FL 33187, USA"
Manervia,11947,33018,4,21,F,"14146 N Okeechobee Rd, Hialeah Gardens, FL 33018, USA"
Margarett,14758,33186,2,18,F,"14020 SW 111th St, Miami, FL 33186, USA"
Margaretta,4120,33028,1,22,F,"611 NW 155th Terrace, Pembroke Pines, FL 33028, USA"
Marilla,1372,33018,2,22,F,"65 King David Ct, Hialeah Gardens, FL 33018, USA"
Mozella,10875,33034,4,22,F,"21379 SW 328th St, Homestead, FL 33034, USA"
Natalie,14262,33055,4,23,F,"17901 NW 47th Ave, Miami Gardens, FL 33055, USA"
Nolie,13290,33137,3,25,F,"645 NE 55th Terrace, Miami, FL 33137, USA"
Omie,12394,33137,4,18,F,"521 NE 39th St, Miami, FL 33137, USA"
Emma,3576,33032,1,23,F,"14381 SW 264th St, Naranja, FL 33032, USA"
Elizabeth,15207,33166,2,21,F,"7300 NW 69th Ave, Miami, FL 33166, USA"
